time_step,inlet_velocity,B_magnitude,output_source,velocity_magnitude,pressure,pred_velocity,pred_pressure,drift_metric
254.0,1.0,18.52,simulation,0.9996871891169048,194.652583804049,0.9996871891169048,194.652583804049,5.495063238667059
255.0,1.0,18.15,simulation,0.9996934686781545,191.00571129967508,0.9996934686781545,191.00571129967508,5.495063238667059
256.0,1.0,17.75,simulation,0.9997010086089008,187.10388181704576,0.9997010086089008,187.10388181704576,5.495063238667059
257.0,1.0,17.34,simulation,0.9997093214219084,183.15692254936263,0.9997093214219084,183.15692254936263,5.495063238667059
258.0,1.0,16.9,simulation,0.9997174880899616,178.83323985503625,0.9997174880899616,178.83323985503625,5.495063238667059
259.0,1.0,16.48,simulation,0.9997264339319089,174.7528733116721,0.9997264339319089,174.7528733116721,5.495063238667059
260.0,1.0,16.22,simulation,0.9997310278435732,172.17190252936766,0.9997310278435732,172.17190252936766,5.495063238667059
261.0,1.0,15.89,simulation,0.9997375754684388,168.99947353661585,0.9997375754684388,168.99947353661585,5.495063238667059
262.0,1.0,15.38,simulation,0.9997481592220502,164.01636278930266,0.9997481592220502,164.01636278930266,5.495063238667059
263.0,1.0,15.15,simulation,0.9997526734465754,161.7928227368158,0.9997526734465754,161.7928227368158,5.495063238667059
264.0,1.0,14.59,simulation,0.999764495584242,156.32550086228443,0.999764495584242,156.32550086228443,5.495063238667059
265.0,1.0,14.26,simulation,0.9997715041002856,153.09181635341164,0.9997715041002856,153.09181635341164,5.495063238667059
266.0,1.0,13.89,simulation,0.9997798382982191,149.4804310547363,0.9997798382982191,149.4804310547363,5.495063238667059
267.0,1.0,13.57,simulation,0.9997874723401446,146.396802251937,0.9997874723401446,146.396802251937,5.495063238667059
268.0,1.0,13.25,simulation,0.9997942680752718,143.18727590102475,0.9997942680752718,143.18727590102475,5.495063238667059
269.0,1.0,12.72,simulation,0.99980651168513,138.0545036315921,0.99980651168513,138.0545036315921,5.495063238667059
270.0,1.0,12.32,simulation,0.9998168605511524,134.13608947763058,0.9998168605511524,134.13608947763058,5.495063238667059
271.0,1.0,11.95,simulation,0.999825969710516,130.48611971257185,0.999825969710516,130.48611971257185,5.495063238667059
272.0,1.0,11.73,simulation,0.9998315128399088,128.41711944263935,0.9998315128399088,128.41711944263935,5.495063238667059
273.0,1.0,11.16,simulation,0.9998463173770232,122.84481867533115,0.9998463173770232,122.84481867533115,5.495063238667059
274.0,1.0,10.82,simulation,0.9998556531005072,119.51632358660336,0.9998556531005072,119.51632358660336,5.495063238667059
275.0,1.0,10.45,simulation,0.9998669800643544,115.84782220694828,0.9998669800643544,115.84782220694828,5.495063238667059
276.0,1.0,10.04,simulation,0.9998777299025092,111.91902101849536,0.9998777299025092,111.91902101849536,5.495063238667059
277.0,1.0,9.69,simulation,0.9998888045022536,108.46850185028742,0.9998888045022536,108.46850185028742,5.495063238667059
278.0,1.0,9.41,simulation,0.9998975374339276,105.77932491652088,0.9998975374339276,105.77932491652088,5.495063238667059
279.0,1.0,9.05,simulation,0.9999101580585544,102.23809438415395,0.9999101580585544,102.23809438415395,5.495063238667059
280.0,1.0,8.61,simulation,0.9999246531599556,97.93852484928767,0.9999246531599556,97.93852484928767,5.495063238667059
281,1.0,8.286200170388296,surrogate,,,0.9999178777063835,99.9409597347789,1.74849377341341
282,1.0,7.873664767647308,surrogate,,,0.9999178777063835,99.94095973477891,1.8780241945251221
283,1.0,7.408043385732728,surrogate,,,0.9999178777063835,99.94095973477891,1.973904888920818
284,1.0,7.07579550938575,surrogate,,,0.9999178777063835,99.94095973477891,2.1005727389794915
285,1.0,6.60978813462774,surrogate,,,0.9999178777063835,99.94095973477891,2.2154604560666797
286,1.0,6.296740697899095,surrogate,,,0.9999178777063835,99.94095973477891,2.3113748098211437
287,1.0,5.992537227811033,surrogate,,,0.9999178777063835,99.94095973477891,2.4407862792099704
288,1.0,5.600214258801224,surrogate,,,0.9999178777063835,99.94095973477891,2.539860510571255
289,1.0,5.165253399872849,surrogate,,,0.9999178777063835,99.9409597347789,2.6321083066116904
290,1.0,4.857965907582936,surrogate,,,0.9999178777063835,99.94095973477891,2.7591558312926647
291,1.0,4.351658702662616,surrogate,,,0.9999178777063835,99.94095973477891,2.9075954707053016
292,1.0,4.0056127619704895,surrogate,,,0.9999178777063835,99.9409597347789,2.9734001410119273
293.0,1.0,3.75,simulation,1.0001626519451303,52.00416473431642,1.0001626519451303,52.00416473431642,3.098507557343257
294.0,1.0,3.19,simulation,1.0002027708882042,47.15859267358161,1.0002027708882042,47.15859267358161,3.098507557343257
295.0,1.0,2.81,simulation,1.0002295790676528,44.09274126218445,1.0002295790676528,44.09274126218445,3.098507557343257
296.0,1.0,2.52,simulation,1.0002503366860276,41.85304485253687,1.0002503366860276,41.85304485253687,3.098507557343257
297.0,1.0,2.13,simulation,1.0002770615782142,39.0799128267933,1.0002770615782142,39.0799128267933,3.098507557343257
298.0,1.0,1.75,simulation,1.000302131740482,36.64941946563359,1.000302131740482,36.64941946563359,3.098507557343257
299.0,1.0,1.35,simulation,1.0003248820167558,34.46542930942264,1.0003248820167558,34.46542930942264,3.098507557343257
300.0,1.0,1.08,simulation,1.0003383537169992,33.26678172631842,1.0003383537169992,33.26678172631842,3.098507557343257
301.0,1.0,0.99,simulation,1.000342252473267,32.89835707423144,1.000342252473267,32.89835707423144,3.098507557343257
302.0,1.0,0.97,simulation,1.0003435184086984,32.828316238440394,1.0003435184086984,32.828316238440394,3.098507557343257
303.0,1.0,1.06,simulation,1.0003397528189055,33.176005613846534,1.0003397528189055,33.176005613846534,3.098507557343257
304.0,1.0,0.97,simulation,1.000343497324531,32.818619964258936,1.000343497324531,32.818619964258936,3.098507557343257
305.0,1.0,0.99,simulation,1.0003429476516958,32.90371181054736,1.0003429476516958,32.90371181054736,3.098507557343257
306.0,1.0,0.96,simulation,1.0003432916346344,32.800505096725814,1.0003432916346344,32.800505096725814,3.098507557343257
307.0,1.0,1.05,simulation,1.00034024018584,33.12856162909273,1.00034024018584,33.12856162909273,3.098507557343257
308.0,1.0,0.96,simulation,1.000344085070364,32.7729712291927,1.000344085070364,32.7729712291927,3.098507557343257
309.0,1.0,0.96,simulation,1.0003441264995168,32.79721870507373,1.0003441264995168,32.79721870507373,3.098507557343257
310.0,1.0,0.93,simulation,1.0003455029547144,32.66679738190452,1.0003455029547144,32.66679738190452,3.098507557343257
311.0,1.0,0.96,simulation,1.000343849822738,32.79179914696326,1.000343849822738,32.79179914696326,3.098507557343257
312.0,1.0,0.99,simulation,1.0003424997655614,32.904947949012744,1.0003424997655614,32.904947949012744,3.098507557343257
313.0,1.0,0.98,simulation,1.0003431131982456,32.87121320769808,1.0003431131982456,32.87121320769808,3.098507557343257
314.0,1.0,1.05,simulation,1.0003404333835362,33.114243251187204,1.0003404333835362,33.114243251187204,3.098507557343257
315.0,1.0,1.0,simulation,1.0003418170314058,32.94798651887029,1.0003418170314058,32.94798651887029,3.098507557343257
316.0,1.0,0.91,simulation,1.0003461671547331,32.61676970732317,1.0003461671547331,32.61676970732317,3.098507557343257
317.0,1.0,0.93,simulation,1.0003450457726024,32.67009122369408,1.0003450457726024,32.67009122369408,3.098507557343257
318.0,1.0,0.9,simulation,1.0003459840856226,32.575736829792554,1.0003459840856226,32.575736829792554,3.098507557343257
319.0,1.0,1.01,simulation,1.000342318934793,32.972152643589105,1.000342318934793,32.972152643589105,3.098507557343257
320.0,1.0,0.96,simulation,1.000343991404327,32.793187771557115,1.000343991404327,32.793187771557115,3.098507557343257
321.0,1.0,1.08,simulation,1.0003385370763116,33.24783153086728,1.0003385370763116,33.24783153086728,3.098507557343257
322.0,1.0,0.94,simulation,1.000344757323253,32.726314407148216,1.000344757323253,32.726314407148216,3.098507557343257
323,1.0,0.9617878943386319,surrogate,,,1.0003438582391408,32.79188954524145,0.42833782675928267
324,1.0,1.0308526192520295,surrogate,,,1.0003405313799076,33.106976895567406,0.46558782514349273
325,1.0,0.9404387677554382,surrogate,,,1.0003449185526072,32.7084149094124,0.5028057388849007
326,1.0,1.0698752335173372,surrogate,,,1.0003393621718093,33.19980104826705,0.3740426972182759
327,1.0,0.944540871831307,surrogate,,,1.0003449185526072,32.7084149094124,0.3631615908605118
328,1.0,1.0830620808588047,surrogate,,,1.000338555812431,33.250307435009915,0.3445764290036305
329,1.0,0.9693106245016021,surrogate,,,1.0003435390723383,32.82057513929513,0.3997847260318317
330,1.0,1.0892779611102885,surrogate,,,1.000338555812431,33.250307435009915,0.3546736444670955
331,1.0,1.0179588219230788,surrogate,,,1.000342203853113,32.96016772840922,0.3482230731343628
332,1.0,1.0025180958585589,surrogate,,,1.0003420211398224,32.94749219973972,0.3445061798395895
333,1.0,1.0522727506015064,surrogate,,,1.0003401677553603,33.135484180555316,0.34908002563323487
334,1.0,0.9739053939129376,surrogate,,,1.0003434759566425,32.82785285267988,0.570564107430833
335,1.0,0.9067198312656767,surrogate,,,1.0003459838321433,32.61694791954516,0.4432441530692411
336,1.0,0.9635195418656739,surrogate,,,1.0003438582391408,32.79188954524145,0.45006235537189504
337,1.0,1.0960072043553322,surrogate,,,1.000338555812431,33.250307435009915,0.44481362644504996
338,1.0,1.0969874395533488,surrogate,,,1.000338555812431,33.250307435009915,0.5454546710150279
339,1.0,1.0452386440352006,surrogate,,,1.0003401677553605,33.135484180555316,0.35707254090868484
340,1.0,1.0063484545099002,surrogate,,,1.000342231939245,32.95764197212162,0.4173217914755357
341,1.0,1.072697243326545,surrogate,,,1.000338555812431,33.250307435009915,0.38639807351462313
342,1.0,1.0726625402580507,surrogate,,,1.000338555812431,33.250307435009915,0.5057738868145065
343,1.0,0.9761894521720244,surrogate,,,1.0003432507076506,32.8546133899879,0.4124072168485676
344,1.0,0.9929226599437346,surrogate,,,1.0003425395794725,32.90245575482745,0.5656548636173232
345,1.0,0.9355762883582139,surrogate,,,1.0003449185526072,32.7084149094124,0.43874372472631923
346,1.0,0.9569639404704557,surrogate,,,1.000343874680391,32.790440557235954,0.3451823082193572
347,1.0,1.0760514993452257,surrogate,,,1.000338555812431,33.250307435009915,0.553889828017095
348,1.0,0.919992413412505,surrogate,,,1.0003458572251447,32.63362703008187,0.3232797847453033
349,1.0,0.9815465487330186,surrogate,,,1.0003429004732185,32.882871821001814,0.4377907275932012
350,1.0,1.0618899417756753,surrogate,,,1.0003398693532173,33.1633747542793,0.36708158477008984
351,1.0,1.0817095109215138,surrogate,,,1.000338555812431,33.250307435009915,0.5771181765111314
352,1.0,1.0644358838179653,surrogate,,,1.0003398693532173,33.1633747542793,0.48624322504098605
353,1.0,0.9235802835796261,surrogate,,,1.0003452608592884,32.66926110053559,0.5049711311877157
354,1.0,1.0427351858291283,surrogate,,,1.0003402839615043,33.126929561005205,0.5370533818190965
355,1.0,1.0931099620038824,surrogate,,,1.0003385558124307,33.250307435009915,0.3754802798100409
356,1.0,0.9520978672886274,surrogate,,,1.0003438746803912,32.790440557235954,0.3625526221595768
357,1.0,1.060198567466958,surrogate,,,1.0003398693532175,33.1633747542793,0.5404513205342283
358,1.0,0.9553884264704322,surrogate,,,1.000343874680391,32.790440557235954,0.3305490555186669
359,1.0,0.9555784262499798,surrogate,,,1.000343874680391,32.790440557235954,0.48438669053562905
360,1.0,0.9843011010637686,surrogate,,,1.0003429004732185,32.88287182100182,0.5235110804881027
361,1.0,1.0879265278608725,surrogate,,,1.000338555812431,33.250307435009915,0.3808138837890064
362,1.0,1.0690808929195095,surrogate,,,1.0003393621718093,33.19980104826705,0.3456525528922378
363,1.0,0.9661220276136253,surrogate,,,1.0003435390723383,32.82057513929513,0.3686438598686882
364,1.0,0.9995959282110266,surrogate,,,1.0003420620796961,32.932760065058375,0.48412397946897817
365,1.0,1.0958300584559306,surrogate,,,1.000338555812431,33.250307435009915,0.5197322769268291
366,1.0,1.0289044645898673,surrogate,,,1.000341663393177,33.018834877071214,0.40572013357399395
367,1.0,0.9870771735412608,surrogate,,,1.000342565502809,32.900920288604,0.3744058020658978
368,1.0,1.01256316124446,surrogate,,,1.000342231939245,32.95764197212162,0.45242000784548664
369,1.0,1.0764248541999708,surrogate,,,1.000338555812431,33.250307435009915,0.38839293348195214
370,1.0,1.0746320331131116,surrogate,,,1.000338555812431,33.250307435009915,0.42522777143155865
371,1.0,0.9961838995723212,surrogate,,,1.000342062079696,32.932760065058375,0.37571674744329003
372,1.0,0.9416326681285365,surrogate,,,1.0003449185526072,32.7084149094124,0.5315344996944545
373,1.0,1.0039576903185072,surrogate,,,1.0003420211398224,32.94749219973971,0.3365332176503141
374,1.0,0.9040577206378256,surrogate,,,1.0003459124351912,32.60094509730822,0.5262908159284181
375,1.0,0.9534550848942909,surrogate,,,1.000343874680391,32.790440557235954,0.5721574404668915
376,1.0,0.9539550434220798,surrogate,,,1.000343874680391,32.790440557235954,0.46884625009592706
377,1.0,1.0876830077926427,surrogate,,,1.000338555812431,33.250307435009915,0.5607159208606043
378,1.0,1.0323629417613431,surrogate,,,1.0003405313799076,33.106976895567406,0.3827358265346253
379,1.0,0.9440215734635097,surrogate,,,1.0003449185526072,32.7084149094124,0.5615882332076167
380,1.0,0.9120907267803683,surrogate,,,1.0003459838321433,32.61694791954516,0.5232289379547121
381,1.0,0.9953397802075766,surrogate,,,1.0003420620796961,32.932760065058375,0.39781603181088615
382,1.0,1.0401089122544904,surrogate,,,1.0003402839615043,33.126929561005205,0.34588930827417985
383,1.0,0.9227625132136219,surrogate,,,1.0003452608592884,32.66926110053559,0.33061065378582966
384,1.0,0.9192801678165716,surrogate,,,1.0003458572251447,32.633627030081875,0.5124810722579987
385,1.0,0.992890491968844,surrogate,,,1.0003425395794725,32.90245575482745,0.3156290345055418
386,1.0,0.9631089380586253,surrogate,,,1.000343858239141,32.79188954524145,0.45576475262325494
387,1.0,1.0313319169069657,surrogate,,,1.0003405313799074,33.106976895567406,0.48033645212795467
388,1.0,0.9412277955602759,surrogate,,,1.0003449185526072,32.7084149094124,0.5581641091777705
389,1.0,0.9948770600991795,surrogate,,,1.0003425395794725,32.90245575482745,0.41410104626695005
390,1.0,0.9810211158052605,surrogate,,,1.0003429004732185,32.88287182100182,0.48581268598797733
391,1.0,0.9645436927133217,surrogate,,,1.0003438582391408,32.79188954524145,0.34147941458191633
392,1.0,1.048348693705385,surrogate,,,1.0003401677553603,33.135484180555316,0.35812980140155143
393,1.0,0.9610849456298663,surrogate,,,1.000343858239141,32.79188954524145,0.5359635904266169
394,1.0,0.9489721501853638,surrogate,,,1.0003444644474313,32.747535327897275,0.5164347517627452
395,1.0,0.9538086845365262,surrogate,,,1.000343874680391,32.790440557235954,0.5258188160500505
396,1.0,1.0730568745899047,surrogate,,,1.000338555812431,33.250307435009915,0.36508674764541393
397,1.0,1.0140776402075138,surrogate,,,1.0003422319392448,32.95764197212162,0.33304049340757924
398,1.0,0.9613142456776609,surrogate,,,1.0003438582391408,32.79188954524145,0.4307043432219102
399,1.0,1.067031187235644,surrogate,,,1.0003393621718093,33.19980104826705,0.4821461818143675
400,1.0,1.0912437178789518,surrogate,,,1.000338555812431,33.250307435009915,0.34867025638410426
401,1.0,0.9102932204351352,surrogate,,,1.0003459838321433,32.61694791954516,0.36193790925482233
402,1.0,1.063079600655743,surrogate,,,1.0003398693532173,33.1633747542793,0.4280390497817077
403,1.0,0.905745511212763,surrogate,,,1.0003459838321433,32.61694791954516,0.49961840920390077
404,1.0,1.0666234803860721,surrogate,,,1.0003393621718093,33.19980104826705,0.3606173719663928
405,1.0,1.0482043043640443,surrogate,,,1.0003401677553605,33.135484180555316,0.5770101944969738
406,1.0,0.9867791241996972,surrogate,,,1.000342565502809,32.900920288604,0.5301657157801686
407,1.0,0.9785864103631428,surrogate,,,1.0003432507076508,32.8546133899879,0.41021340057743216
408,1.0,0.9474522637378259,surrogate,,,1.0003444644474313,32.747535327897275,0.4168155584853581
409,1.0,1.06135735229491,surrogate,,,1.0003398693532173,33.1633747542793,0.44946341234471293
410,1.0,0.918373769069031,surrogate,,,1.0003458572251447,32.633627030081875,0.47509046355560197
411,1.0,1.0326994855407252,surrogate,,,1.0003405313799076,33.106976895567406,0.3859909521652912
412,1.0,0.9688026906282479,surrogate,,,1.0003435390723383,32.82057513929513,0.3673184349172637
413,1.0,0.9637543218688757,surrogate,,,1.0003438582391408,32.791889545241446,0.5723887092014116
414,1.0,1.0735472198266236,surrogate,,,1.0003385558124307,33.250307435009915,0.4145612597809931
415,1.0,0.9398833944481371,surrogate,,,1.0003449185526072,32.7084149094124,0.4028477507114494
416,1.0,0.9799199294963717,surrogate,,,1.0003432507076506,32.8546133899879,0.3255513251736501
417,1.0,1.0200353614127038,surrogate,,,1.000342047084092,32.975622619583085,0.5114617037557749
418,1.0,0.9154993743536947,surrogate,,,1.0003458572251447,32.633627030081875,0.43435317804783796
419,1.0,1.0523686613225998,surrogate,,,1.0003401677553605,33.135484180555316,0.35302600528348677
420,1.0,0.9923368927793383,surrogate,,,1.0003425395794725,32.90245575482745,0.4190158239631629
421,1.0,0.9963657931295852,surrogate,,,1.0003420620796961,32.932760065058375,0.4034370895461371
422,1.0,0.9916567072755811,surrogate,,,1.0003425395794725,32.90245575482745,0.4832725491397248
423,1.0,1.021848550481146,surrogate,,,1.000342047084092,32.975622619583085,0.5544459323546388
424,1.0,1.0239688565223248,surrogate,,,1.000342047084092,32.97562261958309,0.4288161035191917
425,1.0,1.0717099993310344,surrogate,,,1.000338555812431,33.250307435009915,0.5567723678615
426,1.0,1.0452125357326794,surrogate,,,1.0003401677553603,33.135484180555316,0.5731365654773047
427,1.0,1.0287508893098503,surrogate,,,1.0003416633931768,33.018834877071214,0.5147001751111151
428,1.0,1.063576025432425,surrogate,,,1.0003398693532173,33.1633747542793,0.45373196033713586
429,1.0,1.025176649744637,surrogate,,,1.0003416633931768,33.018834877071214,0.39115881751793563
430,1.0,1.0801940267354524,surrogate,,,1.000338555812431,33.250307435009915,0.32667042451881095
431,1.0,0.9593817130862361,surrogate,,,1.000343874680391,32.790440557235954,0.3458214041814994
432,1.0,1.0536842607190662,surrogate,,,1.0003401677553603,33.135484180555316,0.5721143353191775
433,1.0,1.065709390682811,surrogate,,,1.0003393621718093,33.19980104826705,0.5718438097572788
434,1.0,1.0498999206874715,surrogate,,,1.0003401677553603,33.135484180555316,0.43245050628964954
435,1.0,1.032850460027138,surrogate,,,1.0003405313799076,33.106976895567406,0.455203388451399
436,1.0,1.0873131099320408,surrogate,,,1.000338555812431,33.250307435009915,0.3949606184943449
437,1.0,1.069503158260656,surrogate,,,1.0003393621718093,33.19980104826705,0.4570180356643896
438,1.0,0.9870458069969309,surrogate,,,1.000342565502809,32.900920288604,0.5450639362076535
439,1.0,1.0244491768651318,surrogate,,,1.000342047084092,32.975622619583085,0.44081576645200693
440,1.0,0.9389127932735414,surrogate,,,1.0003449185526072,32.7084149094124,0.3326033244246958
441,1.0,1.0724302652970448,surrogate,,,1.000338555812431,33.250307435009915,0.36887055466800966
442,1.0,1.0872623787241082,surrogate,,,1.000338555812431,33.250307435009915,0.3191217861412157
443,1.0,0.9938423496386605,surrogate,,,1.0003425395794725,32.90245575482744,0.33595931695733217
444,1.0,1.092957721026893,surrogate,,,1.0003385558124307,33.250307435009915,0.5456145937817205
445,1.0,0.9186289678691456,surrogate,,,1.0003458572251447,32.633627030081875,0.5022221372380212
446,1.0,1.0935615240543368,surrogate,,,1.000338555812431,33.250307435009915,0.4728596959814347
447,1.0,0.934152144912459,surrogate,,,1.0003452467609737,32.67035654753385,0.5162491743509049
448,1.0,1.0430988341660645,surrogate,,,1.0003402839615045,33.126929561005205,0.49592762883342195
449,1.0,0.9197199070772724,surrogate,,,1.0003458572251447,32.633627030081875,0.48122480742627294
450,1.0,0.9908948694455318,surrogate,,,1.0003425395794725,32.90245575482745,0.44612433488542963
451,1.0,0.9432819080669913,surrogate,,,1.0003449185526072,32.7084149094124,0.3962866426368259
452,1.0,1.059922680230512,surrogate,,,1.0003398693532173,33.1633747542793,0.4637914122050295
453,1.0,0.905410108580601,surrogate,,,1.0003459838321433,32.61694791954516,0.5068938149414299
454,1.0,1.0981455876544512,surrogate,,,1.000338555812431,33.250307435009915,0.3502648297161183
455,1.0,1.0449122208764505,surrogate,,,1.0003402839615043,33.126929561005205,0.46751883201147243
456,1.0,0.9059691195728711,surrogate,,,1.0003459838321433,32.61694791954516,0.5395036538633629
457,1.0,0.9061198153002147,surrogate,,,1.0003459838321431,32.616947919545154,0.34041264318327474
458,1.0,0.9963069484232493,surrogate,,,1.0003420620796961,32.932760065058375,0.5765873045877741
459,1.0,0.9039154067597064,surrogate,,,1.000345912435191,32.60094509730822,0.49744918912533304
460,1.0,1.0660903394351302,surrogate,,,1.0003393621718093,33.19980104826705,0.38934299114333154
461,1.0,1.0487137296041567,surrogate,,,1.0003401677553603,33.135484180555316,0.37431829272700473
462,1.0,0.9735947755093833,surrogate,,,1.0003434759566425,32.82785285267989,0.520601872238876
463,1.0,0.9246831480438533,surrogate,,,1.0003452608592884,32.66926110053559,0.37352195187372056
464,1.0,1.0150989780952369,surrogate,,,1.000342203853113,32.96016772840922,0.4959952258016843
465,1.0,0.9564957496870425,surrogate,,,1.000343874680391,32.790440557235954,0.37007288940859817
466,1.0,0.9885850897111805,surrogate,,,1.000342565502809,32.900920288604,0.5320122765393969
467,1.0,0.9088006709226758,surrogate,,,1.0003459838321433,32.61694791954516,0.45514755365481857
468,1.0,0.9703442579649905,surrogate,,,1.0003434759566425,32.82785285267989,0.562877039680441
469,1.0,1.0946908485460918,surrogate,,,1.000338555812431,33.250307435009915,0.38609061255108323
470,1.0,0.9251906035629835,surrogate,,,1.0003452467609737,32.67035654753384,0.3648360864539788
471,1.0,1.0934961018971707,surrogate,,,1.000338555812431,33.250307435009915,0.5394845987790085
472,1.0,0.9940635325098234,surrogate,,,1.0003425395794725,32.90245575482745,0.3348202907301247
473,1.0,0.9768385018024915,surrogate,,,1.0003432507076506,32.8546133899879,0.5314882425635262
474,1.0,0.9280204720122356,surrogate,,,1.0003452467609737,32.67035654753385,0.4675272770526364
475,1.0,0.970131776242265,surrogate,,,1.0003434759566425,32.82785285267989,0.34583826674794965
476,1.0,1.0067190138914048,surrogate,,,1.0003422319392448,32.95764197212162,0.5112510761579634
477,1.0,0.9114843815358954,surrogate,,,1.0003459838321433,32.61694791954516,0.36238208512738024
478,1.0,0.9152143885532843,surrogate,,,1.0003458572251447,32.633627030081875,0.4518483773045025
479,1.0,1.0863573258431545,surrogate,,,1.000338555812431,33.250307435009915,0.4785087092340857
480,1.0,0.909450161229036,surrogate,,,1.0003459838321431,32.61694791954516,0.41691976646331724
481,1.0,1.075776691812367,surrogate,,,1.000338555812431,33.250307435009915,0.3202763225539502
482,1.0,0.9128975691672241,surrogate,,,1.0003459838321433,32.61694791954516,0.5480527133481211
483,1.0,0.9390584113163265,surrogate,,,1.0003449185526072,32.7084149094124,0.54391513473698
484,1.0,1.0710394517133184,surrogate,,,1.000338555812431,33.250307435009915,0.49558734071100835
485,1.0,0.9489418249991007,surrogate,,,1.0003444644474313,32.747535327897275,0.5012161479071902
486,1.0,1.0216535891880303,surrogate,,,1.000342047084092,32.975622619583085,0.33749091153035543
487,1.0,1.016246438088755,surrogate,,,1.000342203853113,32.96016772840922,0.5784819187155464
488,1.0,1.0396392699180492,surrogate,,,1.0003402839615043,33.126929561005205,0.37168051792882684
489,1.0,1.09627776136398,surrogate,,,1.000338555812431,33.250307435009915,0.46541078478879694
490,1.0,1.055871245115953,surrogate,,,1.0003398693532173,33.1633747542793,0.540344265215851
491,1.0,1.0445184816536093,surrogate,,,1.0003402839615043,33.126929561005205,0.3366712425866507
492,1.0,1.0696294523530911,surrogate,,,1.0003393621718093,33.19980104826705,0.35053120168616025
493,1.0,1.0437565311409824,surrogate,,,1.0003402839615043,33.126929561005205,0.39226958343084245
494,1.0,1.0972460110547657,surrogate,,,1.000338555812431,33.25030743500992,0.4913163169963547
495,1.0,0.9711744650032549,surrogate,,,1.0003434759566425,32.82785285267989,0.47426063261284457
496,1.0,0.9121470367576913,surrogate,,,1.0003459838321431,32.61694791954516,0.3668561817129134
497,1.0,0.9760178994121599,surrogate,,,1.0003432507076506,32.8546133899879,0.4397724028081218
498,1.0,0.9638484217147043,surrogate,,,1.0003438582391408,32.791889545241446,0.5709463787314902
499,1.0,0.9411708920968759,surrogate,,,1.0003449185526072,32.7084149094124,0.5732512545805515
500,1.0,0.9629054706550817,surrogate,,,1.0003438582391408,32.79188954524145,0.4436874903994136
